,TweetID,Labels,Targets
10152,1503588031009329154,Non-Hate,
10153,1503588032313581568,Non-Hate,
10154,1503588071685693442,Non-Hate,
10155,1503588073896308736,Non-Hate,
10156,1503588080913031169,Non-Hate,
10157,1503588143206916097,Non-Hate,
10158,1503588147032076288,Non-Hate,
10159,1503588165210279937,Non-Hate,
10160,1503588171703017475,Non-Hate,
10161,1503588175360376834,Non-Hate,
10162,1503588180125274112,Non-Hate,
10163,1504246919065108482,Non-Hate,
10164,1504246937389875204,Non-Hate,
10165,1504246957082034179,Non-Hate,
10166,1504246960890564610,Non-Hate,
10167,1504246962106900489,Non-Hate,
10168,1504246965638504450,Non-Hate,
10169,1504246982491078659,Non-Hate,
10170,1504246988770091012,Non-Hate,
10171,1504246990338723848,Non-Hate,
10172,1504247007585906690,Non-Hate,
10173,1504247009209098240,Non-Hate,
10174,1504247021066244098,Non-Hate,
10175,1504247045497909251,Non-Hate,
10176,1504247063286009862,Non-Hate,
10177,1504247075076128768,Non-Hate,
10178,1504247079035670528,Non-Hate,
10179,1504247091337564160,Non-Hate,
10180,1504247092449099782,Non-Hate,
10181,1504247092453289984,Non-Hate,
10182,1504247101537996800,Non-Hate,
10183,1504247104235003909,Non-Hate,
10184,1504247108781568003,Non-Hate,
10185,1504247118025969668,Non-Hate,
10186,1504247140763144193,Non-Hate,
10187,1504247150137556996,Non-Hate,
10188,1504247162179407874,Non-Hate,
10189,1504247166608551943,Non-Hate,
10190,1504247171180244995,Non-Hate,
10191,1504247180844052481,Non-Hate,
10192,1504247196924923915,Non-Hate,
10193,1504247201694109696,Non-Hate,
10194,1504247216877322242,Non-Hate,
10195,1504247223843962883,Non-Hate,
10196,1504247235420241921,Non-Hate,
10197,1504247267456434184,Non-Hate,
10198,1504247272544083977,Non-Hate,
10199,1504247272686911489,Non-Hate,
10200,1504247281146638345,Non-Hate,
10201,1504247284791447552,Non-Hate,
10202,1504247288427917314,Non-Hate,
10203,1504247308271165443,Non-Hate,
10204,1504247311366443014,Non-Hate,
10205,1504247363837337602,Non-Hate,
10206,1504256234764963840,Non-Hate,
10207,1504256240398090240,Non-Hate,
10208,1504256257204572168,Non-Hate,
10209,1504256273373614085,Non-Hate,
10210,1504256278041960448,Non-Hate,
10211,1504256283536470020,Non-Hate,
10212,1504256333314412547,Non-Hate,
10213,1504256344240517120,Non-Hate,
10214,1504256345574416385,Non-Hate,
10215,1504256349747625985,Non-Hate,
10216,1504256365820264448,Non-Hate,
10217,1504256383427960832,Non-Hate,
10218,1504256414751019011,Non-Hate,
10219,1504256418270040074,Non-Hate,
10220,1504256429074616320,Non-Hate,
10221,1504256437261783048,Non-Hate,
10222,1504256441154211844,Non-Hate,
10223,1504256469138489344,Non-Hate,
10224,1504256470782730242,Non-Hate,
10225,1504256504999915520,Non-Hate,
10226,1504256512591597571,Non-Hate,
10227,1504256533776912386,Non-Hate,
10228,1504256536264204296,Non-Hate,
10229,1504256549685850112,Non-Hate,
10230,1504256554857426945,Non-Hate,
10231,1504256564005384197,Non-Hate,
10232,1504256572007976962,Non-Hate,
10233,1504256573107056640,Non-Hate,
10234,1504256588152029185,Non-Hate,
10235,1504256617696710660,Non-Hate,
10236,1504256620804591619,Non-Hate,
10237,1504256621014183938,Non-Hate,
10238,1504256634964615169,Non-Hate,
10239,1504256668162412546,Non-Hate,
10240,1504256671295672321,Non-Hate,
10241,1504256696247590917,Non-Hate,
10242,1504256704283754496,Non-Hate,
10243,1504256705605033985,Non-Hate,
10244,1504256718556991490,Non-Hate,
10245,1504265981304049667,Non-Hate,
10246,1504266005287424000,Non-Hate,
10247,1504266020218880008,Non-Hate,
10248,1504266028246716417,Non-Hate,
10249,1504266032222912514,Non-Hate,
10250,1504266039189725187,Non-Hate,
10251,1504266055450914816,Non-Hate,
10252,1504266068176498690,Non-Hate,
10253,1504266074849787907,Non-Hate,
10254,1504266082768498688,Non-Hate,
10255,1504266087269085190,Non-Hate,
10256,1504266104474116096,Non-Hate,
10257,1504266106462162945,Non-Hate,
10258,1504266116524388359,Non-Hate,
10259,1504266120198512642,Non-Hate,
10260,1504266121444302851,Non-Hate,
10261,1504266121683288070,Non-Hate,
10262,1504266148199612416,Non-Hate,
10263,1504266159675170816,Non-Hate,
10264,1504266181984800775,Non-Hate,
10265,1504266185054978049,Non-Hate,
10266,1504266212653551616,Non-Hate,
10267,1504266248892428290,Non-Hate,
10268,1504266284317487105,Non-Hate,
10269,1504266315812556803,Non-Hate,
10270,1504266336033284097,Non-Hate,
10271,1504266339510280192,Non-Hate,
10272,1504266340873420810,Non-Hate,
10273,1504266345214627849,Non-Hate,
10274,1504266376017494022,Non-Hate,
10275,1504266416609849347,Non-Hate,
10276,1504266436272967686,Non-Hate,
10277,1504266451011747840,Non-Hate,
10278,1504266464999616519,Non-Hate,
10279,1504275832763789312,Non-Hate,
10280,1504275839348711424,Non-Hate,
10281,1504275845124395009,Non-Hate,
10282,1504275845564743682,Non-Hate,
10283,1504275857124511747,Non-Hate,
10284,1504275882047053824,Non-Hate,
10285,1504275886945755139,Non-Hate,
10286,1504275894491361283,Non-Hate,
10287,1504275927467008005,Non-Hate,
10288,1504383022577160194,Non-Hate,
10289,1504383035289976836,Non-Hate,
10290,1504383036989018116,Non-Hate,
10291,1504383040423870464,Non-Hate,
10292,1504383041807953922,Non-Hate,
10293,1504383046228795394,Non-Hate,
10294,1504383049458364418,Non-Hate,
10295,1504383052553900034,Non-Hate,
10296,1504383057343696896,Non-Hate,
10297,1504383059516403714,Non-Hate,
10298,1504383067967873026,Non-Hate,
10299,1504383078130724875,Non-Hate,
10300,1504383089073881088,Non-Hate,
10301,1504383117704011776,Non-Hate,
10302,1504383118920372231,Non-Hate,
10303,1504383126457487362,Non-Hate,
10304,1504383133529034752,Non-Hate,
10305,1504383151304769541,Non-Hate,
10306,1504383154790019073,Non-Hate,
10307,1504383165384691718,Non-Hate,
10308,1504383169013108737,Non-Hate,
10309,1504383177347014659,Non-Hate,
10310,1504383188604497922,Non-Hate,
10311,1504383192131772417,Non-Hate,
10312,1504383192173793284,Non-Hate,
10313,1504383204479975426,Non-Hate,
10314,1504383206543478784,Non-Hate,
10315,1504383218698625027,Non-Hate,
10316,1504383222662242307,Non-Hate,
10317,1504383229725450241,Non-Hate,
10318,1504392796995833859,Non-Hate,
10319,1504392798186971143,Non-Hate,
10320,1504392800464515082,Non-Hate,
10321,1504392806328147972,Non-Hate,
10322,1504392813815164929,Non-Hate,
10323,1504392818261110787,Non-Hate,
10324,1504392828566257669,Non-Hate,
10325,1504392832290889732,Non-Hate,
10326,1504392833817530369,Non-Hate,
10327,1504392845645516823,Non-Hate,
10328,1504392852369027079,Non-Hate,
10329,1504392893670522881,Non-Hate,
10330,1504392911709949954,Non-Hate,
10331,1504392923869233155,Non-Hate,
10332,1504392923869290496,Non-Hate,
10333,1504392925744177161,Non-Hate,
10334,1504392936619921412,Non-Hate,
10335,1504392955636994061,Non-Hate,
10336,1504392969062862850,Non-Hate,
10337,1504392969197178880,Non-Hate,
10338,1504392970400940033,Non-Hate,
10339,1504392972883877893,Non-Hate,
10340,1504392990692974595,Non-Hate,
10341,1504393003888222208,Non-Hate,
10342,1504393011848957959,Non-Hate,
10343,1504393012272676870,Non-Hate,
10344,1504393015909138437,Non-Hate,
10345,1504393023723126784,Non-Hate,
10346,1504393032443080708,Non-Hate,
10347,1504393036045832197,Non-Hate,
10348,1504393039434952706,Non-Hate,
10349,1504393041402109954,Non-Hate,
10350,1504393044463951878,Non-Hate,
10351,1504393044803694601,Non-Hate,
10352,1504393048838520835,Non-Hate,
10353,1504393051044728836,Non-Hate,
10354,1504393055255863296,Non-Hate,
10355,1504393059957719046,Non-Hate,
10356,1504393075514216450,Non-Hate,
10357,1504393086130081794,Non-Hate,
10358,1504393089405829120,Non-Hate,
10359,1504393125883785225,Non-Hate,
10360,1504393136675639306,Non-Hate,
10361,1504393138449879040,Non-Hate,
10362,1504393145097801733,Non-Hate,
10363,1504393153075367938,Non-Hate,
10364,1504393156141494279,Non-Hate,
10365,1504393166006411271,Non-Hate,
10366,1504393179172323340,Non-Hate,
10367,1504393243018117126,Non-Hate,
10368,1504402149123534856,Non-Hate,
10369,1504402150654423046,Non-Hate,
10370,1504402151665135620,Non-Hate,
10371,1504402157671534592,Non-Hate,
10372,1504402164029931521,Non-Hate,
10373,1504402166546673673,Non-Hate,
10374,1504402168631205889,Non-Hate,
10375,1504402171542097927,Non-Hate,
10376,1504402176562503680,Non-Hate,
10377,1504402198133891073,Non-Hate,
10378,1504402202521124868,Non-Hate,
10379,1504402209898856451,Non-Hate,
10380,1504402228215435275,Non-Hate,
10381,1504402234481684482,Non-Hate,
10382,1504402251074441216,Non-Hate,
10383,1504402272540930049,Non-Hate,
10384,1504402311422124036,Non-Hate,
10385,1504402331051384834,Non-Hate,
10386,1504402331877711882,Non-Hate,
10387,1504402369420963843,Non-Hate,
10388,1504402390388293633,Non-Hate,
10389,1504402429470683142,Non-Hate,
10390,1504402440417808385,Non-Hate,
10391,1504402446378242048,Non-Hate,
10392,1504402447778779137,Non-Hate,
10393,1504402450236780558,Non-Hate,
10394,1504402499402403849,Non-Hate,
10395,1504402523456684034,Non-Hate,
10396,1504402533707563011,Non-Hate,
10397,1504402583678455809,Non-Hate,
10398,1504402591408705536,Non-Hate,
10399,1504402594864709633,Non-Hate,
10400,1504402595452006402,Non-Hate,
10401,1504411185051013120,Non-Hate,
10402,1504411206618333188,Non-Hate,
10403,1504411207389921284,Non-Hate,
10404,1504411219201085452,Non-Hate,
10405,1504411219763118093,Non-Hate,
10406,1504411232002052098,Non-Hate,
10407,1504411265262919684,Non-Hate,
10408,1504411272212795408,Non-Hate,
10409,1504411283331948546,Non-Hate,
10410,1504411290370031621,Non-Hate,
10411,1504411298771005440,Non-Hate,
10412,1504411329045618693,Non-Hate,
10413,1504411345667588100,Non-Hate,
10414,1504411366391570432,Non-Hate,
10415,1504411428479975431,Non-Hate,
10416,1504411429524611076,Non-Hate,
10417,1504411436960792579,Non-Hate,
10418,1504411445706076168,Non-Hate,
10419,1504411462340874243,Non-Hate,
10420,1504411474227347465,Non-Hate,
10421,1504411487783116801,Non-Hate,
10422,1504411488215314437,Non-Hate,
10423,1504411501183987713,Non-Hate,
10424,1504411503524524035,Non-Hate,
10425,1504411525557022721,Non-Hate,
10426,1504411530460286982,Non-Hate,
10427,1504430144093663234,Non-Hate,
10428,1504430150980620288,Non-Hate,
10429,1504430151060365312,Non-Hate,
10430,1504430153207746561,Non-Hate,
10431,1504430153325293569,Non-Hate,
10432,1504430161588072453,Non-Hate,
10433,1504430178008768520,Non-Hate,
10434,1504430184975540225,Non-Hate,
10435,1504430202918739969,Non-Hate,
10436,1504430204017643520,Non-Hate,
10437,1504430220518076418,Non-Hate,
10438,1504430228218646531,Non-Hate,
10439,1504430299186401282,Non-Hate,
10440,1504430299639595014,Non-Hate,
10441,1504430329305706497,Non-Hate,
10442,1504430339451949056,Non-Hate,
10443,1504430357264965638,Non-Hate,
10444,1504430423950061571,Non-Hate,
10445,1504430447031316481,Non-Hate,
10446,1504430499544145929,Non-Hate,
10447,1504430506213093379,Non-Hate,
10448,1504430516333916160,Non-Hate,
10449,1504430522403065859,Non-Hate,
10450,1504439828963803137,Non-Hate,
10451,1504439831551782915,Non-Hate,
10452,1504439832306618371,Non-Hate,
10453,1504439841190207488,Non-Hate,
10454,1504439852577796111,Non-Hate,
10455,1504439852779122693,Non-Hate,
10456,1504439861230641159,Non-Hate,
10457,1504439861234868224,Non-Hate,
10458,1504439892209770505,Non-Hate,
10459,1505336628432158722,Non-Hate,
10460,1505336628507774990,Non-Hate,
10461,1505336634027433985,Non-Hate,
10462,1505336639152955394,Non-Hate,
10463,1505336645897367561,Non-Hate,
10464,1505336662322204681,Non-Hate,
10465,1505336667087032325,Non-Hate,
10466,1505336673319718926,Non-Hate,
10467,1505336680240324614,Non-Hate,
10468,1505336683130150917,Non-Hate,
10469,1505336683973120002,Non-Hate,
10470,1505336687160926212,Non-Hate,
10471,1505336689182806019,Non-Hate,
10472,1505336695650197506,Non-Hate,
10473,1505336704919642117,Non-Hate,
10474,1505336714486816769,Non-Hate,
10475,1505336724418826240,Non-Hate,
10476,1505336737429663748,Non-Hate,
10477,1505336743767257088,Non-Hate,
10478,1505336750465753089,Non-Hate,
10479,1505336750796902405,Non-Hate,
10480,1505336752663408654,Non-Hate,
10481,1505336789589889024,Non-Hate,
10482,1505336791871676418,Non-Hate,
10483,1505336797437784065,Non-Hate,
10484,1505336799752867842,Non-Hate,
10485,1505336803141824513,Non-Hate,
10486,1505336824641765379,Non-Hate,
10487,1505336837430161412,Non-Hate,
10488,1505336841758773251,Non-Hate,
10489,1505336856426078211,Non-Hate,
10490,1505336857130782720,Non-Hate,
10491,1505336880325226496,Non-Hate,
10492,1505336894246162436,Non-Hate,
10493,1505336899577462787,Non-Hate,
10494,1505336913879875584,Non-Hate,
10495,1505336922243309572,Non-Hate,
10496,1505336927318417409,Non-Hate,
10497,1505336928723419146,Non-Hate,
10498,1505336957311897605,Non-Hate,
10499,1505336966006587397,Non-Hate,
10500,1505336985199644672,Non-Hate,
10501,1505337001083486210,Non-Hate,
10502,1505337015012892672,Non-Hate,
10503,1505337026857553923,Non-Hate,
10504,1505337026903564289,Non-Hate,
10505,1505337033602043904,Non-Hate,
10506,1505337043412529156,Non-Hate,
10507,1505337045694177280,Non-Hate,
10508,1505337052849741826,Non-Hate,
10509,1505337083648483332,Non-Hate,
10510,1505337097292431361,Non-Hate,
10511,1505346037518675970,Non-Hate,
10512,1505346069634301953,Non-Hate,
10513,1505346075103834117,Non-Hate,
10514,1505346087917215746,Non-Hate,
10515,1505346088894558213,Non-Hate,
10516,1505346109337751557,Non-Hate,
10517,1505346110671527938,Non-Hate,
10518,1505346117202030592,Non-Hate,
10519,1505346119236268035,Non-Hate,
10520,1505346148428513284,Non-Hate,
10521,1505346152971051008,Non-Hate,
10522,1505346191566934018,Non-Hate,
10523,1505346205106196484,Non-Hate,
10524,1505346239650762755,Non-Hate,
10525,1505346253185560576,Non-Hate,
10526,1505346255517593603,Non-Hate,
10527,1505346258998812674,Non-Hate,
10528,1505346270029705216,Non-Hate,
10529,1505346280200966144,Non-Hate,
10530,1505346326141231110,Non-Hate,
10531,1505346330331340801,Non-Hate,
10532,1505346331606458372,Non-Hate,
10533,1505346386736341002,Non-Hate,
10534,1505346398161494020,Non-Hate,
10535,1505346411092713472,Non-Hate,
10536,1505346418520776704,Non-Hate,
10537,1505346424459825153,Non-Hate,
10538,1505346440780038147,Non-Hate,
10539,1505346442138849280,Non-Hate,
10540,1505346450229768193,Non-Hate,
10541,1505346451915915269,Non-Hate,
10542,1505346457582256128,Non-Hate,
10543,1505346476720984065,Non-Hate,
10544,1505346487076945927,Non-Hate,
10545,1505346492596465671,Non-Hate,
10546,1505346499642855424,Non-Hate,
10547,1505346520815927306,Non-Hate,
10548,1505355374475550722,Non-Hate,
10549,1505355379512909828,Non-Hate,
10550,1505355387964313600,Non-Hate,
10551,1505355390208282624,Non-Hate,
10552,1505355390950723587,Non-Hate,
10553,1505355393437863941,Non-Hate,
10554,1505355401449025536,Non-Hate,
10555,1505355404104056833,Non-Hate,
10556,1505355411582783488,Non-Hate,
10557,1505355414661210115,Non-Hate,
10558,1505355432029696003,Non-Hate,
10559,1505355457270988806,Non-Hate,
10560,1505355459800223746,Non-Hate,
10561,1505355465014013952,Non-Hate,
10562,1505355476745310211,Non-Hate,
10563,1505355515039264769,Non-Hate,
10564,1505355524874768385,Non-Hate,
10565,1505355530637918209,Non-Hate,
10566,1505355535243259904,Non-Hate,
10567,1505355546303549441,Non-Hate,
10568,1505355557632311297,Non-Hate,
10569,1505355559301693440,Non-Hate,
10570,1505355597625053186,Non-Hate,
10571,1505355597910196226,Non-Hate,
10572,1505355601525813251,Non-Hate,
10573,1505355610568679424,Non-Hate,
10574,1505355611088826369,Non-Hate,
10575,1505355648044777472,Non-Hate,
10576,1505355648762056704,Non-Hate,
10577,1505355652511645697,Non-Hate,
10578,1505355658144665602,Non-Hate,
10579,1505355659155542021,Non-Hate,
10580,1505355670748598272,Non-Hate,
10581,1505355676012396545,Non-Hate,
10582,1505355692475092994,Non-Hate,
10583,1505355693750071298,Non-Hate,
10584,1505355693892677633,Non-Hate,
10585,1505355702889758720,Non-Hate,
10586,1505355711135555586,Non-Hate,
10587,1505355711936704512,Non-Hate,
10588,1505355713794789376,Non-Hate,
10589,1505355715988316169,Non-Hate,
10590,1505355723907248134,Non-Hate,
10591,1505355762389774336,Non-Hate,
10592,1505355813132582912,Non-Hate,
10593,1505355816643272710,Non-Hate,
10594,1505355817960325120,Non-Hate,
10595,1505355820678193161,Non-Hate,
10596,1505355828055969796,Non-Hate,
10597,1505355851413876737,Non-Hate,
10598,1505355861908148227,Non-Hate,
10599,1505355862445273088,Non-Hate,
10600,1505355875103428609,Non-Hate,
10601,1505355880920875013,Non-Hate,
10602,1505355893935853569,Non-Hate,
10603,1505365341806997508,Non-Hate,
10604,1505365399168163842,Non-Hate,
10605,1505365418243854338,Non-Hate,
10606,1505365419288403970,Non-Hate,
10607,1505365453530566659,Non-Hate,
10608,1505365454822465539,Non-Hate,
10609,1505365461881421826,Non-Hate,
10610,1505365469699588096,Non-Hate,
10611,1505365524401688576,Non-Hate,
10612,1505365540663021569,Non-Hate,
10613,1505365550255710209,Non-Hate,
10614,1505365557868040193,Non-Hate,
10615,1505365561244626945,Non-Hate,
10616,1505365578374078466,Non-Hate,
10617,1505365585093353477,Non-Hate,
10618,1505365588478246915,Non-Hate,
10619,1505365606547214336,Non-Hate,
10620,1505365610254921733,Non-Hate,
10621,1505365628907290625,Non-Hate,
10622,1505365651782782980,Non-Hate,
10623,1505365656384212994,Non-Hate,
10624,1505365665825230851,Non-Hate,
10625,1505365675992403976,Non-Hate,
10626,1505365700059271171,Non-Hate,
10627,1505365700466155527,Non-Hate,
10628,1505365742354636804,Non-Hate,
10629,1505365744153858048,Non-Hate,
10630,1505365744476835840,Non-Hate,
10631,1505365758095728641,Non-Hate,
10632,1505365770670415873,Non-Hate,
10633,1505365772608045059,Non-Hate,
10634,1505365784188514304,Non-Hate,
10635,1505365813875814402,Non-Hate,
10636,1505365847811911683,Non-Hate,
10637,1505365863939072012,Non-Hate,
10638,1505365866917122048,Non-Hate,
10639,1505375230839119876,Non-Hate,
10640,1505375267963174915,Non-Hate,
10641,1505375277974761474,Non-Hate,
10642,1505375293237862404,Non-Hate,
10643,1505375300279885825,Non-Hate,
10644,1505375337303228421,Non-Hate,
10645,1505375415627513859,Non-Hate,
10646,1505375417326317568,Non-Hate,
10647,1505375418278240263,Non-Hate,
10648,1505375449991499785,Non-Hate,
10649,1505375460343037954,Non-Hate,
10650,1505375477564952588,Non-Hate,
10651,1505375516223848451,Non-Hate,
10652,1505375517666689024,Non-Hate,
10653,1505375540081008642,Non-Hate,
10654,1505375551560716289,Non-Hate,
10655,1505375555620855808,Non-Hate,
10656,1505375562545651714,Non-Hate,
10657,1505375570904813569,Non-Hate,
10658,1505375579796819969,Non-Hate,
10659,1505375639205031938,Non-Hate,
10660,1505375656443531265,Non-Hate,
10661,1505375675821494276,Non-Hate,
10662,1505375687213199360,Non-Hate,
10663,1505375697803436032,Non-Hate,
10664,1505375715046395905,Non-Hate,
10665,1505375717420318720,Non-Hate,
10666,1505375739834556417,Non-Hate,
10667,1505375760730968066,Non-Hate,
10668,1505375762924204032,Non-Hate,
10669,1505375774173548544,Non-Hate,
10670,1505375810001072129,Non-Hate,
10671,1505385521618591747,Non-Hate,
10672,1505385522138685443,Non-Hate,
10673,1505385524588072964,Non-Hate,
10674,1505385529793134594,Non-Hate,
10675,1505385547279310852,Non-Hate,
10676,1505385547359002630,Non-Hate,
10677,1505385550257262593,Non-Hate,
10678,1505385550332768256,Non-Hate,
10679,1505385556439568386,Non-Hate,
10680,1505385570050007041,Non-Hate,
10681,1505385575628558347,Non-Hate,
10682,1505385577868247043,Non-Hate,
10683,1505385626979512320,Non-Hate,
10684,1505385632981725191,Non-Hate,
10685,1505385653852205058,Non-Hate,
10686,1505385662618677251,Non-Hate,
10687,1505385687196966923,Non-Hate,
10688,1505385691793936386,Non-Hate,
10689,1505385716083470337,Non-Hate,
10690,1505385762417688581,Non-Hate,
10691,1505385766804992003,Non-Hate,
10692,1505385776103649281,Non-Hate,
10693,1505385809544888321,Non-Hate,
10694,1505385818650603520,Non-Hate,
10695,1505385931376791554,Non-Hate,
10696,1505385944614162436,Non-Hate,
10697,1505385958484717570,Non-Hate,
10698,1505385959403454465,Non-Hate,
10699,1505385966399229954,Non-Hate,
10700,1505385972799881218,Non-Hate,
10701,1505385975278718977,Non-Hate,
10702,1505385982547406853,Non-Hate,
10703,1505385985080758273,Non-Hate,
10704,1505385988788744192,Non-Hate,
10705,1505386022540296193,Non-Hate,
10706,1505386057289846795,Non-Hate,
10707,1505386095001096193,Non-Hate,
10708,1505386112449224704,Non-Hate,
10709,1505396060730105860,Non-Hate,
10710,1505396061363486720,Non-Hate,
10711,1505396111649173507,Non-Hate,
10712,1505396116484939780,Non-Hate,
10713,1505396120343699457,Non-Hate,
10714,1505396135044984833,Non-Hate,
10715,1505396141264830466,Non-Hate,
10716,1505396151218024448,Non-Hate,
10717,1505396217534156803,Non-Hate,
10718,1505396217597108225,Non-Hate,
10719,1505396242653880323,Non-Hate,
10720,1505396245686235136,Non-Hate,
10721,1505396264719949828,Non-Hate,
10722,1505396287859924992,Non-Hate,
10723,1505396315341180929,Non-Hate,
10724,1505396320965742593,Non-Hate,
10725,1505396331254525955,Non-Hate,
10726,1505396373209952256,Non-Hate,
10727,1505396389832019969,Non-Hate,
10728,1505396419393425413,Non-Hate,
10729,1505396434685861889,Non-Hate,
10730,1505396452708818946,Non-Hate,
10731,1505396454709346308,Non-Hate,
10732,1505396462112456707,Non-Hate,
10733,1505396475085291522,Non-Hate,
10734,1505396514633388032,Non-Hate,
10735,1505396523479183361,Non-Hate,
10736,1505396533314867205,Non-Hate,
10737,1505396552331776004,Non-Hate,
10738,1505396552466116609,Non-Hate,
10739,1505396575274684424,Non-Hate,
10740,1505396585118720006,Non-Hate,
10741,1505396617167310848,Non-Hate,
10742,1505396620862517253,Non-Hate,
10743,1505396648687583232,Non-Hate,
10744,1505396663996854272,Non-Hate,
10745,1505396693184888832,Non-Hate,
10746,1505406954276999168,Non-Hate,
10747,1505406960144990210,Non-Hate,
10748,1505407045452849153,Non-Hate,
10749,1505407140227432449,Non-Hate,
10750,1505407158103703553,Non-Hate,
10751,1505407183449645059,Non-Hate,
10752,1505407195537575938,Non-Hate,
10753,1505407203397799938,Non-Hate,
10754,1505407217599541248,Non-Hate,
10755,1505407237002784768,Non-Hate,
10756,1505407246204911617,Non-Hate,
10757,1505407264622104577,Non-Hate,
10758,1505407313707864067,Non-Hate,
10759,1505407348080357376,Non-Hate,
10760,1505407399766724610,Non-Hate,
10761,1505407422180954113,Non-Hate,
10762,1505407435204603905,Non-Hate,
10763,1505407448412270592,Non-Hate,
10764,1505407458449231872,Non-Hate,
10765,1505407459506233345,Non-Hate,
10766,1505407487834472448,Non-Hate,
10767,1505407553429254147,Non-Hate,
10768,1505407556646326274,Non-Hate,
10769,1505407586274844673,Non-Hate,
10770,1505417571641683970,Non-Hate,
10771,1505417576540606467,Non-Hate,
10772,1505417580412289027,Non-Hate,
10773,1505417596312879107,Non-Hate,
10774,1505417609075990528,Non-Hate,
10775,1505417613018501125,Non-Hate,
10776,1505417634539397122,Non-Hate,
10777,1505417656467394563,Non-Hate,
10778,1505417665413799937,Non-Hate,
10779,1505417682556006402,Non-Hate,
10780,1505417682908332035,Non-Hate,
10781,1505417703502319617,Non-Hate,
10782,1505417704525557761,Non-Hate,
10783,1505417712545284100,Non-Hate,
10784,1505417719818043392,Non-Hate,
10785,1505417752344944643,Non-Hate,
10786,1505417755927126331,Non-Hate,
10787,1505417773505208322,Non-Hate,
10788,1505417787954634753,Non-Hate,
10789,1505417808951529472,Non-Hate,
10790,1505417811329314816,Non-Hate,
10791,1505417815033257984,Non-Hate,
10792,1505417819999334400,Non-Hate,
10793,1505417840760872961,Non-Hate,
10794,1505417860889391105,Non-Hate,
10795,1505417863670087682,Non-Hate,
10796,1505417870951743492,Non-Hate,
10797,1505417874893991938,Non-Hate,
10798,1505417902144593922,Non-Hate,
10799,1505417911397019652,Non-Hate,
10800,1505417919819358209,Non-Hate,
10801,1505417931873787905,Non-Hate,
10802,1505417959249960961,Non-Hate,
10803,1505417987217571842,Non-Hate,
10804,1505418000849313794,Non-Hate,
10805,1505418002573180928,Non-Hate,
10806,1505418023947145216,Non-Hate,
10807,1505418030183976962,Non-Hate,
10808,1505427852962910209,Non-Hate,
10809,1505427857329340417,Non-Hate,
10810,1505427859879436288,Non-Hate,
10811,1505427877726068737,Non-Hate,
10812,1505427882339815428,Non-Hate,
10813,1505427926308859906,Non-Hate,
10814,1505427936996114434,Non-Hate,
10815,1505427971418456068,Non-Hate,
10816,1505427981086621697,Non-Hate,
10817,1505427990397681664,Non-Hate,
10818,1505428036480827392,Non-Hate,
10819,1505428036724064257,Non-Hate,
10820,1505428058731610112,Non-Hate,
10821,1505428061474287616,Non-Hate,
10822,1505428065211412484,Non-Hate,
10823,1505428065907888131,Non-Hate,
10824,1505428079484702720,Non-Hate,
10825,1505428096501100547,Non-Hate,
10826,1505428104827011073,Non-Hate,
10827,1505428121561939972,Non-Hate,
10828,1505428123449688064,Non-Hate,
10829,1505428143162675201,Non-Hate,
10830,1505428158979325952,Non-Hate,
10831,1505428164490973184,Non-Hate,
10832,1505428174607331328,Non-Hate,
10833,1505428177652690944,Non-Hate,
10834,1505428191258705921,Non-Hate,
10835,1505428200670867457,Non-Hate,
10836,1505428202927235073,Non-Hate,
10837,1505428209751388162,Non-Hate,
10838,1505428232111554562,Non-Hate,
10839,1505428282254233601,Non-Hate,
10840,1505428300168007682,Non-Hate,
10841,1505428308602761218,Non-Hate,
10842,1505428334888599554,Non-Hate,
10843,1505428336482615302,Non-Hate,
10844,1505428358423019525,Non-Hate,
10845,1505428368489005059,Non-Hate,
10846,1505437400117489664,Non-Hate,
10847,1505437403590189060,Non-Hate,
10848,1505437403753897984,Non-Hate,
10849,1505437406798880769,Non-Hate,
10850,1505437426453721088,Non-Hate,
10851,1505437439082475525,Non-Hate,
10852,1505437439879356417,Non-Hate,
10853,1505437449274945538,Non-Hate,
10854,1505437473383464960,Non-Hate,
10855,1505437494329810945,Non-Hate,
10856,1505437494602567680,Non-Hate,
10857,1505437509945282560,Non-Hate,
10858,1505437519835721728,Non-Hate,
10859,1505437519906803719,Non-Hate,
10860,1505437530270969856,Non-Hate,
10861,1505437552450293760,Non-Hate,
10862,1505437553767424004,Non-Hate,
10863,1505437595072933891,Non-Hate,
10864,1505437606779113480,Non-Hate,
10865,1505437646163955716,Non-Hate,
10866,1505437698403799040,Non-Hate,
10867,1505437703722123268,Non-Hate,
10868,1505437713599643652,Non-Hate,
10869,1505437715810168833,Non-Hate,
10870,1505437743593267204,Non-Hate,
10871,1505437744239054848,Non-Hate,
10872,1505437748492128258,Non-Hate,
10873,1505437767408390146,Non-Hate,
10874,1505437788744949762,Non-Hate,
10875,1505437804280655872,Non-Hate,
10876,1505437818809888769,Non-Hate,
10877,1505437819803631616,Non-Hate,
10878,1505437825226977283,Non-Hate,
10879,1505437836631162881,Non-Hate,
10880,1505437850455711744,Non-Hate,
10881,1505437884173627394,Non-Hate,
10882,1505437887050883076,Non-Hate,
10883,1505446483360944132,Non-Hate,
10884,1505446486825349122,Non-Hate,
10885,1505446498150109186,Non-Hate,
10886,1505446518437953537,Non-Hate,
10887,1505446529405960196,Non-Hate,
