TweetID,Labels,Targets
1499975323257085953,Hate,Individual
1500622536794591240,Hate,Organisation
1501369014324498432,Hate,Individual
1502090468460359680,Hate,Individual
1502144920651399168,Hate,Individual
1502448005332729856,Hate,Community
1502530436110729216,Hate,Organisation
1502862387191365634,Hate,Individual
1502862639029960704,Hate,Individual
1503274883664408577,Hate,Community
1503283237384245248,Hate,Community
1503526016731566082,Hate,Organisation
1503541495948664836,Hate,Organisation
1503557053326966785,Hate,Organisation
1503580441793765378,Hate,Individual
1505375653545263104,Hate,Individual
1505707424992444424,Hate,Organisation
1505716170451607557,Hate,Individual
1505724902841602049,Hate,Individual
1505752320512077825,Hate,Organisation
1505761380288192513,Hate,Organisation
1505790432759857152,Hate,Individual
1506099364325822464,Hate,Individual
1506141906056593410,Hate,Organisation
1506446869295255554,Hate,Individual
1506511321512173578,Hate,Community
1506795234663051271,Hate,Community
1506805103147290624,Hate,Organisation
1507156454947569668,Hate,Organisation
1507156476623683617,Hate,Individual
1507166970562682887,Hate,Organisation
1507189438568357897,Hate,Organisation
1507201133671960577,Hate,Individual
1507570930373038082,Hate,Individual
1507571256324853761,Hate,Individual
1507584212156940291,Hate,Organisation
1507584542592606211,Hate,Individual
1507886081290739714,Hate,Organisation
1507938822625333255,Hate,Community
1507951322313617408,Hate,Organisation
1504800254071300098,Hate,Individual
1504827289862819843,Hate,Community
1508236218420842496,Hate,Organisation
1508294323451879430,Hate,Community
1498449685622800391,Hate,Individual
1496338442619432962,Hate,Organisation
1499581327208767489,Hate,Community
1505015938973945858,Hate,Individual
1505016073619648512,Hate,Community
1505069949752168450,Hate,Community
1498245327052328960,Hate,Individual
1495980585252265985,Hate,Organisation
1496012015135076357,Hate,Community
1497946281754329088,Hate,Organisation
1498130877372669956,Hate,Individual
1496007727683973124,Hate,Individual
1496005433705869316,Hate,Individual
1503896340434018309,Hate,Individual
1498812460941381636,Non-Hate,
1498812511461822464,Non-Hate,
1498829976472277000,Non-Hate,
1498830030121713668,Non-Hate,
1498830039793774592,Non-Hate,
1498839057400541185,Non-Hate,
1498839148442099713,Non-Hate,
1498839185624600579,Non-Hate,
1498839211788677121,Non-Hate,
1498848237813477380,Non-Hate,
1498857179759222785,Non-Hate,
1498875278482808835,Non-Hate,
1499196802045968391,Non-Hate,
1499196923017719808,Non-Hate,
1499197098587299841,Non-Hate,
1499228350618947590,Non-Hate,
1499252299629154304,Non-Hate,
1499252306705059847,Non-Hate,
1499897589944180736,Non-Hate,
1499907077870956546,Non-Hate,
1499916809247629314,Non-Hate,
1499926493283205123,Non-Hate,
1499926547033214976,Non-Hate,
1499936513798606850,Non-Hate,
1499946470300168194,Non-Hate,
1499955727091261447,Non-Hate,
1499955962379182080,Non-Hate,
1500262053956575234,Non-Hate,
1500262163125981184,Non-Hate,
1500289376378626049,Non-Hate,
1500289729664888835,Non-Hate,
1500298397986795522,Non-Hate,
1500315865337581571,Non-Hate,
1500324721795211264,Non-Hate,
1500349739837104129,Non-Hate,
1500639335682502659,Non-Hate,
1500639529253937157,Non-Hate,
1500649393435070465,Non-Hate,
1500649426574061572,Non-Hate,
1500658143503728641,Non-Hate,
1500675567481331715,Non-Hate,
1500683414843772931,Non-Hate,
1500683472851161089,Non-Hate,
1500709704816861186,Non-Hate,
1500717488429887488,Non-Hate,
1500984912953978887,Non-Hate,
1500999945775685635,Non-Hate,
1500999979619565574,Non-Hate,
1501000000712880128,Non-Hate,
1501067778429956096,Non-Hate,
1501359205470535686,Non-Hate,
1501368943264550912,Non-Hate,
1501377999366676483,Non-Hate,
1501396566791233542,Non-Hate,
1501415600324710401,Non-Hate,
1501425088410927107,Non-Hate,
1501434273533943810,Non-Hate,
1501715633091788807,Non-Hate,
1501715645297090562,Non-Hate,
1501753713727131649,Non-Hate,
1501753792194306048,Non-Hate,
1501781658038583296,Non-Hate,
1501791335581315075,Non-Hate,
1501800178273374210,Non-Hate,
1501809691491540992,Non-Hate,
1501809698097487876,Non-Hate,
1502072445372702727,Non-Hate,
1502072693205745670,Non-Hate,
1502081681397895168,Non-Hate,
1502081770782605314,Non-Hate,
1502090606243369012,Non-Hate,
1502098966057521153,Non-Hate,
1502117807877767170,Non-Hate,
1502126561855692801,Non-Hate,
1502135278609203205,Non-Hate,
1502135330685992961,Non-Hate,
1502154315246411779,Non-Hate,
1502448208475086852,Non-Hate,
1502474997406871559,Non-Hate,
1502475123625844737,Non-Hate,
1502493173972578305,Non-Hate,
1502502579841945603,Non-Hate,
1502521676910768135,Non-Hate,
1502538027544956932,Non-Hate,
1502538044355891202,Non-Hate,
1502538070775799808,Non-Hate,
1502538074059849729,Non-Hate,
1502810642830757888,Non-Hate,
1502819572080066565,Non-Hate,
1502872009067274240,Non-Hate,
1502881338738851841,Non-Hate,
1502881628682657795,Non-Hate,
1502889846754451459,Non-Hate,
1502890016816594948,Non-Hate,
1503166681698512897,Non-Hate,
1503174319630860290,Non-Hate,
1503191377739493376,Non-Hate,
1503191385977020419,Non-Hate,
1503191399558225923,Non-Hate,
1503291028144545801,Non-Hate,
1503298882737954818,Non-Hate,
1503298884805795841,Non-Hate,
1503298905504686087,Non-Hate,
1503526037442940930,Non-Hate,
1503526271858397186,Non-Hate,
1503534027608838144,Non-Hate,
1503534110043779078,Non-Hate,
1503534191580962817,Non-Hate,
1503541389808005120,Non-Hate,
1503557184999030784,Non-Hate,
1503572965740396546,Non-Hate,
1503580518205595648,Non-Hate,
1503580753053253635,Non-Hate,
1503587913786920962,Non-Hate,
1504256554857426945,Non-Hate,
1504256634964615169,Non-Hate,
1504383154790019073,Non-Hate,
1504392936619921412,Non-Hate,
1504393051044728836,Non-Hate,
1504402149123534856,Non-Hate,
1504402272540930049,Non-Hate,
1505355559301693440,Non-Hate,
1505365524401688576,Non-Hate,
1505375555620855808,Non-Hate,
1505375675821494276,Non-Hate,
1505396111649173507,Non-Hate,
1505396245686235136,Non-Hate,
1505417840760872961,Non-Hate,
1505428065211412484,Non-Hate,
1505446483360944132,Non-Hate,
1505446632720064516,Non-Hate,
1505446692211945477,Non-Hate,
1505446898362195975,Non-Hate,
1505456407927271427,Non-Hate,
1505465917823762438,Non-Hate,
1505707252644294666,Non-Hate,
1505734179837050881,Non-Hate,
1505752019612712960,Non-Hate,
1505761506604068869,Non-Hate,
1505761718651482116,Non-Hate,
1505761766265212940,Non-Hate,
1505771159907831812,Non-Hate,
1505771255890423812,Non-Hate,
1505771421049536514,Non-Hate,
1505781263851995138,Non-Hate,
1505781387651133441,Non-Hate,
1505807883497267201,Non-Hate,
1506061567472898053,Non-Hate,
1506061622653169664,Non-Hate,
1506069900518907905,Non-Hate,
1506108800570298377,Non-Hate,
1506120375511527425,Non-Hate,
1506131299173502981,Non-Hate,
1506435561959014401,Non-Hate,
1506485198887735298,Non-Hate,
1506511609476554752,Non-Hate,
1506522417837060096,Non-Hate,
1506542992114528285,Non-Hate,
1506782955498315782,Non-Hate,
1506804959706234884,Non-Hate,
1506805086202302468,Non-Hate,
1506813801991180298,Non-Hate,
1506821738507939840,Non-Hate,
1506821935216345089,Non-Hate,
1506834063704817665,Non-Hate,
1506845147060969472,Non-Hate,
1506857799870988292,Non-Hate,
1506869474263240706,Non-Hate,
1506869506899075074,Non-Hate,
1506880911463399424,Non-Hate,
1506890182238347264,Non-Hate,
1507146711407689730,Non-Hate,
1507156341055537152,Non-Hate,
1507156457887866884,Non-Hate,
1507156462329548800,Non-Hate,
1507188717500436480,Non-Hate,
1507189243419930624,Non-Hate,
1507213349083394060,Non-Hate,
1507213889745956872,Non-Hate,
1507226409843843075,Non-Hate,
1507513174316171272,Non-Hate,
1507513196667678722,Non-Hate,
1507513271191887873,Non-Hate,
1507513313567064072,Non-Hate,
1507513639363829761,Non-Hate,
1507523653470150658,Non-Hate,
1507523895145938948,Non-Hate,
1507534598221479940,Non-Hate,
1507534852224163844,Non-Hate,
1507546435117535233,Non-Hate,
1507546549315854340,Non-Hate,
1507571560147693572,Non-Hate,
1507584623928553474,Non-Hate,
1507876752005152774,Non-Hate,
1507885813220130817,Non-Hate,
1507886082225958912,Non-Hate,
1507927599619715077,Non-Hate,
1507938446500794369,Non-Hate,
1507938575769346048,Non-Hate,
1507950963386159107,Non-Hate,
1504616325414498328,Non-Hate,
1504616538514501637,Non-Hate,
1504616540485824515,Non-Hate,
1504625526211854340,Non-Hate,
1504625652166668305,Non-Hate,
1504625694336241671,Non-Hate,
1504635208846520327,Non-Hate,
1504800488008650753,Non-Hate,
1504817999479717889,Non-Hate,
1508236214968598530,Non-Hate,
1508258353872613381,Non-Hate,
1508258623285342215,Non-Hate,
1508269267367743489,Non-Hate,
1508306489181679617,Non-Hate,
1498449623631134721,Non-Hate,
1498458376661090307,Non-Hate,
1498458847392026632,Non-Hate,
1498476090234478592,Non-Hate,
1496334499671851016,Non-Hate,
1496336141397725189,Non-Hate,
1496340365464727556,Non-Hate,
1496342186119598082,Non-Hate,
1496343256589869056,Non-Hate,
1496344588071669764,Non-Hate,
1496344950098870281,Non-Hate,
1499550880911159298,Non-Hate,
1499551106258636800,Non-Hate,
1499591095717617679,Non-Hate,
1499591326572199938,Non-Hate,
1499601140656504832,Non-Hate,
1499606539510104067,Non-Hate,
1504976133355601921,Non-Hate,
1504996456142278658,Non-Hate,
1504996488857931787,Non-Hate,
1504996630654767110,Non-Hate,
1505016100777459714,Non-Hate,
1505016310517874690,Non-Hate,
1505059096050999296,Non-Hate,
1505069956974596096,Non-Hate,
1503945337924431875,Non-Hate,
1498314734797479946,Non-Hate,
1497946277623042049,Non-Hate,
1498355729350250501,Non-Hate,
1497878569615306753,Non-Hate,
1495977863140765698,Non-Hate,
1495992161082523649,Non-Hate,
1498196950935556096,Non-Hate,
1498408937778995211,Non-Hate,
1498146807263764484,Non-Hate,
1497870868067848192,Non-Hate,
1498379289259134988,Non-Hate,
1496003894870265856,Non-Hate,
1496019752342458371,Non-Hate,
1498362456409788423,Non-Hate,
1498221591825633282,Non-Hate,
1497893475576070153,Non-Hate,
1497885988819017733,Non-Hate,
1503976858253209600,Non-Hate,
1503886220589420546,Non-Hate,
1498139660182188032,Non-Hate,
1496038781388210176,Non-Hate,
1498355725952851973,Non-Hate,
1498188281053392899,Non-Hate,
1498204677292593152,Non-Hate,
1498172593664372736,Non-Hate,
1498204827398119426,Non-Hate,
1498314847167131651,Non-Hate,
1495988400406552578,Non-Hate,
1496029305012379652,Non-Hate,
1498197021131526145,Non-Hate,
1503896465910947840,Non-Hate,
1498179582259875842,Non-Hate,
1495981965450883072,Non-Hate,
1503906293161025536,Non-Hate,
1496014700689117184,Non-Hate,
1496004194356154369,Non-Hate,
1498221516495933445,Non-Hate,
1498298057963753477,Non-Hate,
1498297710310473737,Non-Hate,
1498289309023186946,Non-Hate,
1503886284800106497,Non-Hate,
1503966347042205697,Non-Hate,
1497901805807755268,Non-Hate,
1495992778798501889,Non-Hate,
1497849138238656513,Non-Hate,
1503885954402033664,Non-Hate,
1495991226281218048,Non-Hate,
1498113923132043266,Non-Hate,
1496035219169849344,Non-Hate,
1503886243037294595,Non-Hate,
1498107087431548928,Non-Hate,
1498408934415409153,Non-Hate,
1498147188378980354,Non-Hate,
1498130772393439238,Non-Hate,
1498114162723278848,Non-Hate,
1498370128748105730,Non-Hate,
1498282631741464583,Non-Hate,
1498339400312360960,Non-Hate,
1503966531406942209,Non-Hate,
1495978204062167041,Non-Hate,
1498379302315847687,Non-Hate,
1498131008171888644,Non-Hate,
1496037561525018626,Non-Hate,
1498229695292362756,Non-Hate,
1497902315596300290,Non-Hate,
1498355737965248517,Non-Hate,
1503977273136922624,Non-Hate,
1503966580371296259,Non-Hate,
1503906129771909121,Non-Hate,
1498139639986671623,Non-Hate,
1498155867799228419,Non-Hate,
1497841097015500801,Non-Hate,
1498440379351416843,Non-Hate,
1498330873472684032,Non-Hate,
1497918356107632645,Non-Hate,
1498379296615899142,Non-Hate,
1498164214334164992,Non-Hate,
1497963155326218240,Non-Hate,
1497870868663332868,Non-Hate,
1498139571858681857,Non-Hate,
1495981944311808002,Non-Hate,
1497902115523633154,Non-Hate,
1503935484313100297,Non-Hate,
1498430736185106443,Non-Hate,
1503966754111954944,Non-Hate,
1498821117057798145,Hate,Individual
1499220871789092864,Hate,Community
1499236612877606913,Hate,Individual
1499244505102495747,Hate,Organisation
1499965683811061766,Hate,Community
1499984831677091842,Hate,Community
1500306791153889286,Hate,Individual
1500315853694423043,Hate,Organisation
1500333360396210176,Hate,Individual
1500666770537000962,Hate,Individual
1500692008578465793,Hate,Individual
1500999877450510340,Hate,Community
1501008836148219905,Hate,Individual
1501025691650994178,Hate,Individual
1501349414731976707,Hate,Organisation
1501406033809313794,Hate,Organisation
1501406050456846338,Hate,Individual
1501715300584099844,Hate,Organisation
1501715376295583744,Hate,Organisation
1501715453475196928,Hate,Community
1501734392720285697,Hate,Individual
1501772942702690309,Hate,Community
1502117720522997789,Hate,Community
1502145181369266177,Hate,Organisation
1502474845011193858,Hate,Individual
1502810768303181828,Hate,Individual
1502871898187005952,Hate,Community
1503534245293219842,Hate,Individual
1503556914797416454,Hate,Organisation
1503556924909838336,Hate,Individual
1503572655278075908,Hate,Individual
1504247273194147842,Hate,Individual
1504411248309387264,Hate,Individual
1505407362320027652,Hate,Individual
1505417751648776192,Hate,Community
1505417822708682753,Hate,Community
1505698181727895552,Hate,Community
1505734220521562114,Hate,Organisation
1505781331313233923,Hate,Organisation
1505790517442973696,Hate,Community
1506120803435393027,Hate,Organisation
1506424920187625472,Hate,Individual
1506435350469787650,Hate,Community
1506447088455987206,Hate,Community
1506498526028566534,Hate,Community
1506511613788008450,Hate,Organisation
1506542676191162368,Hate,Community
1506834128377085953,Hate,Community
1507156829956046874,Hate,Individual
1507200870882103296,Hate,Individual
1507201241868238851,Hate,Organisation
1507524053539635202,Hate,Individual
1507546205101957124,Hate,Individual
1507571446901403650,Hate,Individual
1507916396759506952,Hate,Individual
1507917002471624705,Hate,Individual
1507927407021510656,Hate,Individual
1507938611378892800,Hate,Individual
1507939313585045510,Hate,Individual
1504616379667955713,Hate,Individual
1504616595972407300,Hate,Organisation
1504700164468097029,Hate,Individual
1504709633696362496,Hate,Community
1504791163458441216,Hate,Individual
1504800194885562371,Hate,Individual
1504809053960257539,Hate,Organisation
1504817868927610885,Hate,Individual
1508247406646906888,Hate,Community
1508258460172840964,Hate,Organisation
1508258463968894976,Hate,Organisation
1508258497116483586,Hate,Individual
1508268955550601217,Hate,Organisation
1508269232399675392,Hate,Individual
1508307013071249415,Hate,Organisation
1499542981296205826,Hate,Community
1504986056730591235,Hate,Organisation
1504996457270587392,Hate,Community
1505016017684213762,Hate,Individual
1505016034545307648,Hate,Organisation
1495988193912672256,Hate,Individual
1497918607472406534,Hate,Organisation
1495987725719195648,Hate,Individual
1495987127930208258,Hate,Individual
1495977560072728577,Hate,Organisation
1503935352347631617,Hate,Community
1496025750939570180,Hate,Individual
1503886096236748808,Hate,Individual
1498090687262117888,Hate,Organisation
1496006639199084548,Hate,Individual
1503886243670765573,Hate,Community
1496031266055012354,Hate,Community
1497841001314062336,Hate,Community
1503925926698045442,Hate,Community
1496028018556702721,Hate,Community
1498812317479276545,Non-Hate,
1498812472358232067,Non-Hate,
1498820890737401859,Non-Hate,
1498829971657273344,Non-Hate,
1498830370833412098,Non-Hate,
1498839164657225734,Non-Hate,
1498857448303894529,Non-Hate,
1498866525830369289,Non-Hate,
1498866705942335488,Non-Hate,
1498875307419308036,Non-Hate,
1498875325576785924,Non-Hate,
1498875550617591812,Non-Hate,
1498884254637256706,Non-Hate,
1499180695108960256,Non-Hate,
1499188095656288257,Non-Hate,
1499188203328319497,Non-Hate,
1499188500268208134,Non-Hate,
1499196762283999234,Non-Hate,
1499196814896947204,Non-Hate,
1499196825823158275,Non-Hate,
1499204786985607170,Non-Hate,
1499212579666804738,Non-Hate,
1499212684126044164,Non-Hate,
1499228360186159106,Non-Hate,
1499236484419047427,Non-Hate,
1499244408276860933,Non-Hate,
1499244449272143877,Non-Hate,
1499897580800692232,Non-Hate,
1499897619291717634,Non-Hate,
1499906742087405570,Non-Hate,
1499906854578700292,Non-Hate,
1499907093842874370,Non-Hate,
1499916539029606408,Non-Hate,
1499916573355696129,Non-Hate,
1499916639843848194,Non-Hate,
1499916695464562691,Non-Hate,
1499916887597015054,Non-Hate,
1499926468222238720,Non-Hate,
1499926578108645376,Non-Hate,
1499936442407178245,Non-Hate,
1499936639426207746,Non-Hate,
1499936680865894402,Non-Hate,
1499956122408534019,Non-Hate,
1499956147394023424,Non-Hate,
1499965471159951363,Non-Hate,
1499984862270398464,Non-Hate,
1500270983936200708,Non-Hate,
1500271148122226688,Non-Hate,
1500280478980620288,Non-Hate,
1500280651165143041,Non-Hate,
1500289421404368896,Non-Hate,
1500298485987430403,Non-Hate,
1500298574210514945,Non-Hate,
1500315908711059456,Non-Hate,
1500341510985945091,Non-Hate,
1500349765166551043,Non-Hate,
1500622271517540357,Non-Hate,
1500622332687224838,Non-Hate,
1500622441219084290,Non-Hate,
1500630699141115905,Non-Hate,
1500639664260014080,Non-Hate,
1500649373172125700,Non-Hate,
1500666737548615687,Non-Hate,
1500683367003607040,Non-Hate,
1500692019957710848,Non-Hate,
1500701006249791489,Non-Hate,
1500709685435199490,Non-Hate,
1500984745957728259,Non-Hate,
1500984803109359617,Non-Hate,
1500984829546045442,Non-Hate,
1500984993304227840,Non-Hate,
1500985075864944644,Non-Hate,
1500992820424974337,Non-Hate,
1500999883116974084,Non-Hate,
1500999938682941441,Non-Hate,
1500999954218762243,Non-Hate,
1501000096573538305,Non-Hate,
1501000195869315074,Non-Hate,
1501008568425725952,Non-Hate,
1501017303546138624,Non-Hate,
1501017430931525634,Non-Hate,
1501025602417135617,Non-Hate,
1501025626437918725,Non-Hate,
1501034192490033154,Non-Hate,
1501034329589358596,Non-Hate,
1501042882978799620,Non-Hate,
1501050927511314434,Non-Hate,
1501051126476468228,Non-Hate,
1501084098768818177,Non-Hate,
1501084125117259776,Non-Hate,
1501349247765131265,Non-Hate,
1501349577076707328,Non-Hate,
1501359232880607232,Non-Hate,
1501368784212291586,Non-Hate,
1501369149678882818,Non-Hate,
1501369163805245447,Non-Hate,
1501378059143811072,Non-Hate,
1501387184536002560,Non-Hate,
1501415521337573376,Non-Hate,
1501415596973383684,Non-Hate,
1501424972258058241,Non-Hate,
1501434120534167552,Non-Hate,
1501434429356613633,Non-Hate,
1501443925243879427,Non-Hate,
1501444054986465280,Non-Hate,
1501715624547995650,Non-Hate,
1501715731943202818,Non-Hate,
1501724705497116675,Non-Hate,
1501724990307115008,Non-Hate,
1501725041473757188,Non-Hate,
1501725148600094721,Non-Hate,
1501725149393006598,Non-Hate,
1501734323267031046,Non-Hate,
1501734393156616194,Non-Hate,
1501734594919342081,Non-Hate,
1501734607263309824,Non-Hate,
1501753568788942850,Non-Hate,
1501763174176935937,Non-Hate,
1501763309338763264,Non-Hate,
1501772559708160001,Non-Hate,
1501772954371522565,Non-Hate,
1501781725675982850,Non-Hate,
1501781920555933697,Non-Hate,
1501790911373918211,Non-Hate,
1501790961722036225,Non-Hate,
1501791128890187778,Non-Hate,
1501800092738928645,Non-Hate,
1501800454954659842,Non-Hate,
1501809735452209154,Non-Hate,
1502072665078734848,Non-Hate,
1502081674745581568,Non-Hate,
1502081706777628676,Non-Hate,
1502081771072016408,Non-Hate,
1502081812411174917,Non-Hate,
1502090284615753729,Non-Hate,
1502098912139792389,Non-Hate,
1502126465600557059,Non-Hate,
1502126552254930952,Non-Hate,
1502126707389644800,Non-Hate,
1502126812402315268,Non-Hate,
1502135147214168073,Non-Hate,
1502154064775184387,Non-Hate,
1502167380922826759,Non-Hate,
1502167474426445825,Non-Hate,
1502439557010178055,Non-Hate,
1502439682801610759,Non-Hate,
1502439799277318146,Non-Hate,
1502439824971956224,Non-Hate,
1502448125998514179,Non-Hate,
1502475102155272194,Non-Hate,
1502483937511288839,Non-Hate,
1502484094705451012,Non-Hate,
1502484163106164737,Non-Hate,
1502493108797382658,Non-Hate,
1502493140934172678,Non-Hate,
1502502571285495811,Non-Hate,
1502502933644324865,Non-Hate,
1502512334396620800,Non-Hate,
1502521733898592256,Non-Hate,
1502802032872333314,Non-Hate,
1502810745058336768,Non-Hate,
1502819351824826368,Non-Hate,
1502819352260882434,Non-Hate,
1502827607322202112,Non-Hate,
1502827666742906880,Non-Hate,
1502827687064256518,Non-Hate,
1502836394950942722,Non-Hate,
1502836428270563330,Non-Hate,
1502836575797137409,Non-Hate,
1502844989881008130,Non-Hate,
1502862589310631940,Non-Hate,
1502872001035259904,Non-Hate,
1502881373064818694,Non-Hate,
1502889946562146306,Non-Hate,
1502890083539595264,Non-Hate,
1502890116888600577,Non-Hate,
1502890173587148801,Non-Hate,
1503166357558513665,Non-Hate,
1503166695355011072,Non-Hate,
1503174253138567170,Non-Hate,
1503183034647867392,Non-Hate,
1503183186427187204,Non-Hate,
1503191288077864968,Non-Hate,
1503191379039555584,Non-Hate,
1503274858465021953,Non-Hate,
1503283336567037953,Non-Hate,
1503283359446798340,Non-Hate,
1503290982430879744,Non-Hate,
1503291138593144835,Non-Hate,
1503291180104269824,Non-Hate,
1503298650965004289,Non-Hate,
1503298742379810817,Non-Hate,
1503525975027449856,Non-Hate,
1503526037593989131,Non-Hate,
1503526102790201347,Non-Hate,
1503526178568744969,Non-Hate,
1503526205450067968,Non-Hate,
1503534040988942340,Non-Hate,
1503534132797845514,Non-Hate,
1503541508632465411,Non-Hate,
1503541637112385537,Non-Hate,
1503549696425721856,Non-Hate,
1503556908548071424,Non-Hate,
1503556915262988288,Non-Hate,
1503557024826925057,Non-Hate,
1503580519677763587,Non-Hate,
1503580698430648323,Non-Hate,
1504246962106900489,Non-Hate,
1504247201694109696,Non-Hate,
1504247223843962883,Non-Hate,
1504266121683288070,Non-Hate,
1504275832763789312,Non-Hate,
1504383036989018116,Non-Hate,
1504383059516403714,Non-Hate,
1504383206543478784,Non-Hate,
1504392970400940033,Non-Hate,
1504439861230641159,Non-Hate,
1505336645897367561,Non-Hate,
1505336803141824513,Non-Hate,
1505346075103834117,Non-Hate,
1505355601525813251,Non-Hate,
1505355610568679424,Non-Hate,
1505355875103428609,Non-Hate,
1505365651782782980,Non-Hate,
1505385522138685443,Non-Hate,
1505385570050007041,Non-Hate,
1505386095001096193,Non-Hate,
1505417870951743492,Non-Hate,
1505417919819358209,Non-Hate,
1505428065907888131,Non-Hate,
1505446518437953537,Non-Hate,
1505697973635891200,Non-Hate,
1505698132079923201,Non-Hate,
1505707319027507206,Non-Hate,
1505707507938824193,Non-Hate,
1505734082512228359,Non-Hate,
1505742293592342537,Non-Hate,
1505742346142502913,Non-Hate,
1505742455987064834,Non-Hate,
1505742466603012101,Non-Hate,
1505742472051318788,Non-Hate,
1505742583372386304,Non-Hate,
1505742688704147457,Non-Hate,
1505752074218139650,Non-Hate,
1505752395090964482,Non-Hate,
1505761387997446144,Non-Hate,
1505771181970006016,Non-Hate,
1505781098353156102,Non-Hate,
1505781106750197760,Non-Hate,
1505781269426286594,Non-Hate,
1505781307447685125,Non-Hate,
1505781388687163392,Non-Hate,
1505790655578218497,Non-Hate,
1505799011613437952,Non-Hate,
1506070272012697601,Non-Hate,
1506080426724667399,Non-Hate,
1506080485939847168,Non-Hate,
1506089509762461706,Non-Hate,
1506089657221668868,Non-Hate,
1506089789644324877,Non-Hate,
1506109405917499402,Non-Hate,
1506120445535338500,Non-Hate,
1506120747240112128,Non-Hate,
1506131005706731524,Non-Hate,
1506141599612510211,Non-Hate,
1506141730592202752,Non-Hate,
1506424698544001030,Non-Hate,
1506424814382333953,Non-Hate,
1506425148513132551,Non-Hate,
1506435090095632386,Non-Hate,
1506435331528175616,Non-Hate,
1506435377581604864,Non-Hate,
1506435483320000512,Non-Hate,
1506435496297259008,Non-Hate,
1506435622629691403,Non-Hate,
1506446725447360514,Non-Hate,
1506446905156550659,Non-Hate,
1506498188282408963,Non-Hate,
1506498861774348288,Non-Hate,
1506511064271405058,Non-Hate,
1506511403150364673,Non-Hate,
1506511500747321346,Non-Hate,
1506511729047621632,Non-Hate,
1506532782738219008,Non-Hate,
1506532892092116994,Non-Hate,
1506533032341426177,Non-Hate,
1506552838268272640,Non-Hate,
1506822240112840705,Non-Hate,
1506833774524387330,Non-Hate,
1506845028378943488,Non-Hate,
1506856899727212548,Non-Hate,
1506857724209995777,Non-Hate,
1506869493733208066,Non-Hate,
1506869513039462401,Non-Hate,
1506869743394992132,Non-Hate,
1506869970613207043,Non-Hate,
1506880480544624646,Non-Hate,
1506890285523116034,Non-Hate,
1506890532852801543,Non-Hate,
1507146676976332800,Non-Hate,
1507156776185122821,Non-Hate,
1507156865737805832,Non-Hate,
1507166667687993344,Non-Hate,
1507166707101667331,Non-Hate,
1507166989118283783,Non-Hate,
1507177529198714890,Non-Hate,
1507177998059204609,Non-Hate,
1507189119012679681,Non-Hate,
1507189499637424130,Non-Hate,
1507201059424460801,Non-Hate,
1507201558890483738,Non-Hate,
1507238235168198661,Non-Hate,
1507513272601300992,Non-Hate,
1507513282625777666,Non-Hate,
1507513423965442048,Non-Hate,
1507513665137770498,Non-Hate,
1507523479842791425,Non-Hate,
1507523840049655810,Non-Hate,
1507524106060988416,Non-Hate,
1507546943534559234,Non-Hate,
1507558770557161474,Non-Hate,
1507559025063329795,Non-Hate,
1507570770389893122,Non-Hate,
1507571639562772482,Non-Hate,
1507584309196062720,Non-Hate,
1507584924605468672,Non-Hate,
1507876480105205762,Non-Hate,
1507885736481202184,Non-Hate,
1507885788087914500,Non-Hate,
1507885918690201604,Non-Hate,
1507885937283547152,Non-Hate,
1507895381799096320,Non-Hate,
1507895588632768513,Non-Hate,
1507895594173480965,Non-Hate,
1507905899763052549,Non-Hate,
1507905949285158914,Non-Hate,
1507916392649007108,Non-Hate,
1507927244915679233,Non-Hate,
1507927620071014407,Non-Hate,
1507927647736643584,Non-Hate,
1507950950153179137,Non-Hate,
1504625317893357569,Non-Hate,
1504625777991720963,Non-Hate,
1504700174702047235,Non-Hate,
1504700440168087576,Non-Hate,
1504791201081270282,Non-Hate,
1504800194541625347,Non-Hate,
1504800303425728513,Non-Hate,
1504800543612366849,Non-Hate,
1504800564420517889,Non-Hate,
1504808959802163205,Non-Hate,
1504808985110757378,Non-Hate,
1508236106344632325,Non-Hate,
1508247366570283022,Non-Hate,
1508247470781829123,Non-Hate,
1508247894633205766,Non-Hate,
1508258453474709504,Non-Hate,
1508258550711259136,Non-Hate,
1508258705980026882,Non-Hate,
1508269460515397639,Non-Hate,
1508281827521298433,Non-Hate,
1508306461713084419,Non-Hate,
1508306777678520322,Non-Hate,
1498449489039929355,Non-Hate,
1498449544052453380,Non-Hate,
1498449779340492803,Non-Hate,
1498458519560880128,Non-Hate,
1498458570119004161,Non-Hate,
1498467580251709440,Non-Hate,
1498476157494509568,Non-Hate,
1498485546636746760,Non-Hate,
1498495182781751301,Non-Hate,
1496334394658807816,Non-Hate,
1496334622699016193,Non-Hate,
1496337448409915392,Non-Hate,
1496340011620483075,Non-Hate,
1496343748686532610,Non-Hate,
1499542655042215937,Non-Hate,
1499542855790039041,Non-Hate,
1499550595153547266,Non-Hate,
1499550897164234773,Non-Hate,
1499571398318116868,Non-Hate,
1499601114567696388,Non-Hate,
1504986191065755660,Non-Hate,
1504996586413244423,Non-Hate,
1504996711919493123,Non-Hate,
1505006207920078848,Non-Hate,
1505016323361099778,Non-Hate,
1505036667551248389,Non-Hate,
1505047589053513729,Non-Hate,
1505069627013054464,Non-Hate,
1505069637494476801,Non-Hate,
1498164172726714369,Non-Hate,
1496006193839734792,Non-Hate,
1503935336690372610,Non-Hate,
1495999906296864769,Non-Hate,
